regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
40103502080;LV22ZZZ40103502080;"Sabiedrība ar ierobežotu atbildību ""Tifany Service""";Sabiedrība ar ierobežotu atbildību;Tifany Service;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-01-18;2017-04-12;L;Rīga, Višķu iela 14B;1063;102021326;0;100003003;0010000;
41502031044;"";"IK ""ROKO-compani""";IK;ROKO-compani;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-10-15;2012-03-21;L;Daugavpils nov., Naujenes pag., Krauja, Meža iela 4-109;5451;115711827;100015805;0;0440274;
41502031148;"";"IK ""NOKS""";IK;NOKS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-11-26;2012-08-27;L;Daugavpils, Garā iela 26;5415;102540614;0;100003011;0050000;
53202005061;LV64ZZZ53202005061;"Gulbenes pilsētas K.Birznieka individuālais uzņēmums ""OZOLDRAVAS""";Gulbenes pilsētas K.Birznieka individuālais uzņēmums;OZOLDRAVAS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1996-04-11;2018-12-27;L;"Gulbenes nov., Gulbene, ""Avotiņi""";4401;103753913;100015854;100003212;0500201;
40001016583;LV14ZZZ40001016583;"Ķūļciema pagasta zemnieka saimniecība ""Vairogi""";Ķūļciema pagasta zemnieka saimniecība;Vairogi;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;2008-02-27;; ;Tukuma nov., Tukums, Veļķu iela 18;3101;101220046;100016261;100003671;0900100;
40002051321;LV28ZZZ40002051321;"Edvīna Kello Rīgas pilsētas individuālais uzņēmums ""AKVARIUS""";Edvīna Kello Rīgas pilsētas individuālais uzņēmums;AKVARIUS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1996-06-20;; ;Rīga, Kreimeņu iela 2 - 12;1015;112454931;0;100003003;0010000;
40003732199;LV03ZZZ40003732199;"SIA ""FATE""";SIA;FATE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-03-09;2022-10-04;L;Ropažu nov., Vangaži, Priežu iela 3 - 17;2136;110079678;100016784;100003606;0801817;
40002105268;LV11ZZZ40002105268;"""SPA SERVISS VELANA"" IK";"";SPA SERVISS VELANA;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2004-08-03;; ;Olaines nov., Olaine, Stacijas iela 10 - 39;2114;110069810;100016077;100003567;0800900;
40002093876;LV08ZZZ40002093876;"Individuālais komersants ""R. Jahošs""";Individuālais komersants;R. Jahošs;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-01-17;2017-05-17;L;Siguldas nov., Sigulda, Egļu iela 4 - 4;2150;110868393;100015380;100003591;0801615;
40008083848;LV28ZZZ40008083848;"""JAUNATNES ATTĪSTĪBAS UN SADARBĪBAS MULTIKULTURĀLĀ APVIENĪBA""";"";JAUNATNES ATTĪSTĪBAS UN SADARBĪBAS MULTIKULTURĀLĀ APVIENĪBA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-08-04;; ;Rīga, Tīnūžu iela 6 - 2;1021;113390023;0;100003003;0010000;
40002184107;LV23ZZZ40002184107;VV Saimnieks, IK;"";VV Saimnieks,;IK;1;K;Komercreģistrs;IK;Individuālais komersants;2019-01-07;; ;Ādažu nov., Ādažu pag., Stapriņi, Vidus iela 4;2164;104993493;100016501;0;0804400;
40008110578;LV95ZZZ40008110578;"""OM DANCE PLANET""";"";OM DANCE PLANET;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2007-01-26;; ;Rīga, Rīvas iela 2 - 36;1064;113977242;0;100003003;0010000;
40103899827;LV14ZZZ40103899827;"Sabiedrība ar ierobežotu atbildību ""Digital Mix""";Sabiedrība ar ierobežotu atbildību;Digital Mix;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-05-18;2022-10-04;L;Ogres nov., Lielvārde, Raiņa iela 9B - 23;5070;110396304;100016688;100003501;0741413;
40003651023;LV40ZZZ40003651023;"SIA ""DIGITAL BOX""";SIA;DIGITAL BOX;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-10-24;2022-10-04;L;Ogres nov., Lielvārde, Raiņa iela 9B - 23;5070;110396304;100016688;100003501;0741413;
41503003476;LV25ZZZ41503003476;"Sabiedrība ar ierobežotu atbildību ""INGRID A""";Sabiedrība ar ierobežotu atbildību;INGRID A;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1992-03-12;; ;Daugavpils, Vaļņu iela 2;5401;102581016;0;100003011;0050000;
41503003974;LV62ZZZ41503003974;"SIA ""MADARA ltd""";SIA;MADARA ltd;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1992-03-31;; ;Augšdaugavas nov., Subate, Upes iela 25;5471;101574876;100016462;100003181;0441615;
40008162508;LV23ZZZ40008162508;"""Ļoti laba Biedrība""";"";Ļoti laba Biedrība;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2010-07-09;; ;Jelgavas nov., Vircavas pag., Vircava, Platones iela 3 - 1;3020;115514102;100015895;0;0540292;
49201011612;LV54ZZZ49201011612;"Edolfa zemnieku saimniecība ""PUMPURI""";Edolfa zemnieku saimniecība;PUMPURI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-11-27;2015-12-03;L;"Kandavas nov., Vānes pag., ""Pumpuri""";"";100014233;100014098;0;0908800;
40002105446;LV55ZZZ40002105446;IK ESM Serviss;IK ESM Serviss;"";"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-08-06;; ;Rīga, Gaiļezera iela 4 - 245;1079;112719888;0;100003003;0010000;
40103262477;;"SIA ""Billerud Wood Supply""";SIA;Billerud Wood Supply;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-12-03;2013-12-14;R;"Stopiņu nov., Dreiliņi, ""Jaunbūmaņi""";2130;105671714;100015460;0;0809600;
42103000806;LV17ZZZ42103000806;"SIA ""ARB 7""";SIA;ARB 7;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-07-12;; ;Dienvidkurzemes nov., Aizpute, Kalvenes iela 73;3456;102201343;100016495;100003300;0640500;
41502032073;"";"IK ""SEKRET""";IK;SEKRET;"";0;K;Komercreģistrs;IK;Individuālais komersants;2010-08-06;2012-04-03;L;Daugavpils, Saules iela 67-7;5401;116184161;0;100003011;0050000;
51502032111;"";"IK ""LESI""";IK;LESI;"";0;K;Komercreģistrs;IK;Individuālais komersants;2010-08-17;2012-10-25;L;Dagdas nov., Dagda, Daugavpils iela 13-5;5674;110324685;100015790;100003278;0601009;
40003724651;LV02ZZZ40003724651;"Sabiedrība ar ierobežotu atbildību ""AmberNet""";Sabiedrība ar ierobežotu atbildību;AmberNet;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-01-28;2015-02-12;L;Rīga, Alauksta iela 12-5;1009;112014241;0;100003003;0010000;
40203142620;LV54ZZZ40203142620;"SIA ""PE Apsaimniekotājs""";SIA;PE Apsaimniekotājs;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-05-10;; ;Rīga, Margrietas iela 14 - 3;1046;112534886;0;100003003;0010000;
40003751382;LV42ZZZ40003751382;"SIA ""EIRO AKTĪVS""";SIA;EIRO AKTĪVS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-06-21;2015-02-12;L;"Tukuma nov., Džūkstes pag., Lancenieki, ""Cīruļi""-15";3147;117035484;100016261;0;0904800;
40003640373;LV82ZZZ40003640373;"Sabiedrība ar ierobežotu atbildību ""DEĻVIG""";Sabiedrība ar ierobežotu atbildību;DEĻVIG;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-08-06;2015-02-12;L;Rīga, Pļavnieku iela 2-41;1021;113376752;0;100003003;0010000;
40003905510;LV80ZZZ40003905510;"Sabiedrība ar ierobežotu atbildību ""Ainažu 23 un 25""";Sabiedrība ar ierobežotu atbildību;Ainažu 23 un 25;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-03-09;2016-12-05;L;Saulkrastu nov., Saulkrasti, Ainažu iela 23 k-4 - 1T;2160;118753008;100015620;100003583;0801413;
50103203371;LV38ZZZ50103203371;"SIA ""GERMANISCHER LLOYD""";SIA;GERMANISCHER LLOYD;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-11-28;2018-09-17;R;Rīga, Tomsona iela 39 k-1 - 53;1013;117478712;0;100003003;0010000;
41702001150;LV12ZZZ41702001150;"SIA ""SEV Prima""";SIA;SEV Prima;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-09-24;; ;Jelgava, Cepļu iela 17A;3002;101758240;0;100003028;0090000;
40203341595;LV74ZZZ40203341595;ZAB REPŠS&KVĒPS SIA;"";ZAB REPŠS&KVĒPS;SIA;1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2021-08-30;; ;Rīga, Zigfrīda Annas Meierovica bulvāris 1;1050;101819150;0;100003003;"";
40103681344;LV97ZZZ40103681344;"Sabiedrība ar ierobežotu atbildību ""Skubor""";Sabiedrība ar ierobežotu atbildību;Skubor;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-06-13;; ;Rīga, Salnas iela 3 - 62;1021;113301347;0;100003003;"";
40203232727;LV22ZZZ40203232727;MedSpectrum Sabiedrība ar ierobežotu atbildību;"";MedSpectrum;Sabiedrība ar ierobežotu atbildību;1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-11-21;; ;Rīga, Slokas iela 72 - 15V;1007;118908741;0;100003003;0010000;
42103102418;LV41ZZZ42103102418;"SIA ""KDE""";SIA;KDE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-11-28;; ;"Smiltenes nov., Blomes pag., ""Ausmas""";4707;104158827;100016735;0;"";
50008057211;LV07ZZZ50008057211;Psiholoģisko pētījumu centrs;Psiholoģisko pētījumu centrs;"";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2001-02-02;; ;Rīga, Tomsona iela 27 - 12;1013;113739140;0;100003003;0010000;
40103734622;LV04ZZZ40103734622;"Sabiedrība ar ierobežotu atbildību ""Wertum""";Sabiedrība ar ierobežotu atbildību;Wertum;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-11-25;2015-12-03;L;Rīga, Brīvības gatve 221-1;1039;117734082;0;100003003;0010000;
40103319649;;"SIA ""Dizo""";SIA;Dizo;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-09-06;2013-12-13;L;Rīga, Gunāra Astras iela 8 k-1 -155;1082;117628264;0;100003003;0010000;
40003736701;"";"SIA ""NORD SA""";SIA;NORD SA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-04-04;2010-01-29;L;Salaspils nov., Salaspils, Skolas iela 3-33;2121;110514094;100015485;100003575;0801211;
40103556581;;"Sabiedrība ar ierobežotu atbildību ""INFINIT SOLUTIONS""";Sabiedrība ar ierobežotu atbildību;INFINIT SOLUTIONS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-06-18;2013-12-12;R;Rīga, Brīvības iela 137;1012;101126388;0;100003003;0010000;
40008084082;LV15ZZZ40008084082;"""Es pluss""";"";Es pluss;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-08-12;; ;Rīga, Marsa gatve 10 - 11;1082;112905948;0;100003003;0010000;
50003965511;;"SIA ""Merlingo""";SIA;Merlingo;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-10-24;2013-12-13;L;Rīga, Rostokas iela 50-23;1029;113954795;0;100003003;0010000;
41501018161;LV69ZZZ41501018161;"Zemnieku saimniecība ""LIELBĒRZI""";Zemnieku saimniecība;LIELBĒRZI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1996-06-04;2017-05-17;L;Līvānu nov., Rožupes pag.;"";100013215;100015243;0;0761266;
40003150061;LV43ZZZ40003150061;"Sabiedrība ar ierobežotu atbildību ""Būvuzņēmums STATS""";Sabiedrība ar ierobežotu atbildību;Būvuzņēmums STATS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1993-09-22;2015-12-01;L;Rīga, Antonijas iela 7-2;1010;118704061;0;100003003;0010000;
40002083280;LV47ZZZ40002083280;"Allas Grigorjevas individuālais uzņēmums Rīgā ""ARTŪRS UN A""";Allas Grigorjevas individuālais uzņēmums Rīgā;ARTŪRS UN A;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1999-11-02;; ;Rīga, Dammes iela 25 - 53;1069;111746581;0;100003003;0010000;
42403046196;LV20ZZZ42403046196;"Sabiedrība ar ierobežotu atbildību ""MB Digital""";Sabiedrība ar ierobežotu atbildību;MB Digital;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-08-07;; ;Cēsu nov., Priekuļu pag., Priekuļi, Raiņa iela 7 - 19;4126;115635254;100016487;0;"";
40003794042;LV97ZZZ40003794042;"Sabiedrība ar ierobežotu atbildību ""ANTARIS PLUSS""";Sabiedrība ar ierobežotu atbildību;ANTARIS PLUSS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-01-04;; ;Rīga, Ilūkstes iela 101 k-2 - 53;1082;112617258;0;100003003;0010000;
41503004537;LV90ZZZ41503004537;"Sabiedrība ar ierobežotu atbildību ""MAL VM""";Sabiedrība ar ierobežotu atbildību;MAL VM;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1992-05-11;; ;Daugavpils, Strādnieku iela 89 - 43;5417;116172741;0;100003011;0050000;
40003540438;LV78ZZZ40003540438;"Sabiedrība ar ierobežotu atbildību ""AIGA UN PARTNERI""";Sabiedrība ar ierobežotu atbildību;AIGA UN PARTNERI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2001-04-05;2015-12-08;L;Rīga, Tīraines iela 5B;1058;103409616;0;100003003;0010000;
40103174579;LV29ZZZ40103174579;"Sabiedrība ar ierobežotu atbildību ""DIVALL""";Sabiedrība ar ierobežotu atbildību;DIVALL;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-06-06;2015-06-03;L;Ogres nov., Ogre, Grīvas prospekts 4-5;5001;114959357;100015356;100003470;0740201;
40103357570;LV64ZZZ40103357570;EUROCASH1 LATVIJA SIA;"";EUROCASH1 LATVIJA;SIA;1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-12-16;2018-05-10;R;Rīga, Citadeles iela 1A;1010;106347555;0;100003003;0010000;
40003630820;LV90ZZZ40003630820;"Sabiedrība ar ierobežotu atbildību ""KOTAN""";Sabiedrība ar ierobežotu atbildību;KOTAN;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-05-16;2018-05-11;L;Ogres nov., Ogre, Birzgales iela 23;5001;101353532;100015356;100003470;0740201;
40103784252;LV49ZZZ40103784252;"SIA ""SKOGBALTIC""";SIA;SKOGBALTIC;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-04-28;2017-06-28;L;Rīga, Kaivas iela 50 k-2 - 97C;1021;117872177;0;100003003;0010000;
42103058872;LV46ZZZ42103058872;"SIA ""M99""";SIA;M99;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-02-07;2017-07-18;L;Liepāja, Zirņu iela 99;3411;102453527;0;100003044;0170000;
50203104781;LV41ZZZ50203104781;"SIA ""Frozen foods""";SIA;Frozen foods;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-11-10;; ;Rīga, Rostokas iela 54 - 19;1029;113953648;0;100003003;"";
40203069997;LV20ZZZ40203069997;"SIA ""Dr. Keirāna privātprakse""";SIA;Dr. Keirāna privātprakse;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;Jūrmala, Mežsargu iela 38;2008;106199935;0;100003036;0130000;
40103961459;LV82ZZZ40103961459;"Sabiedrība ar ierobežotu atbildību ""La cave""";Sabiedrība ar ierobežotu atbildību;La cave;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2016-01-15;; ;Rīga, Druvienas iela 17 - 15;1079;111515114;0;100003003;0010000;
44103111372;LV14ZZZ44103111372;"Sabiedrība ar ierobežotu atbildību ""ALTA AB""";Sabiedrība ar ierobežotu atbildību;ALTA AB;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-04-21;; ;Alūksnes nov., Alūksne, Lielā Ezera iela 4 - 1;4301;115330344;100015694;100003108;0360201;
40203070002;LV79ZZZ40203070002;"Sabiedrība ar ierobežotu atbildību ""Chumix Pro""";Sabiedrība ar ierobežotu atbildību;Chumix Pro;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;Rīga, Reņģes iela 2 - 23;1055;118382227;0;100003003;0010000;
40002085756;LV28ZZZ40002085756;"Rīgas pilsētas S.Hohrjakova daudznozaru individuālais uzņēmums ""HORES""";Rīgas pilsētas S.Hohrjakova daudznozaru individuālais uzņēmums;HORES;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;2000-05-23;; ;Rīga, Sergeja Eizenšteina iela 71 - 88;1079;113886035;0;100003003;0010000;
42102021567;LV83ZZZ42102021567;"SIA ""MĀRAS LĀCIS""";SIA;MĀRAS LĀCIS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1995-10-13;; ;Liepāja, Flotes iela 16;3405;101692860;0;100003044;0170000;
40002045950;LV30ZZZ40002045950;"Rīgas pilsētas I.Aleksandrovas individuālais uzņēmums ražošanas komercfirma ""KEIKO""";Rīgas pilsētas I.Aleksandrovas individuālais uzņēmums ražošanas komercfirma;KEIKO;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1996-03-05;2017-07-25;L;Rīga, Mārkalnes iela 5 - 25;1024;117821610;0;100003003;0010000;
40003451731;LV43ZZZ40003451731;"Sabiedrība ar ierobežotu atbildību ""ANVECO""";Sabiedrība ar ierobežotu atbildību;ANVECO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1999-07-09;2017-07-25;L;Rīga, Mālu iela 7-1;1058;101938178;0;100003003;0010000;
40003618476;LV86ZZZ40003618476;"Sabiedrība ar ierobežotu atbildību ""Tirio""";Sabiedrība ar ierobežotu atbildību;Tirio;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-02-07;2017-07-28;L;Rīga, Salnas iela 5 - 118;1021;113309224;0;100003003;0010000;
50003987241;LV31ZZZ50003987241;"Sabiedrība ar ierobežotu atbildību ""AR BŪVE""";Sabiedrība ar ierobežotu atbildību;AR BŪVE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-01-25;2017-07-25;L;Rīga, Kaivas iela 41C;1021;106309066;0;100003003;0010000;
40203142993;LV71ZZZ40203142993;"Sabiedrība ar ierobežotu atbildību ""Kubera 8""";Sabiedrība ar ierobežotu atbildību;Kubera 8;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-05-11;; ;Rīga, Ģertrūdes iela 49 - 14;1011;111592235;0;100003003;0010000;
40002053479;LV59ZZZ40002053479;"Individuālais komersants Tahavsevas uzņēmums ""Vesma T""";Individuālais komersants Tahavsevas uzņēmums;Vesma T;"";0;K;Komercreģistrs;IK;Individuālais komersants;1996-08-02;; ;Rīga, Skudru iela 39 k-1 - 45;1073;114116163;0;100003003;0010000;
40103044520;LV28ZZZ40103044520;"Sabiedrība ar ierobežotu atbildību ""KONTI""";Sabiedrība ar ierobežotu atbildību;KONTI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1992-03-26;2015-12-03;L;Rīga, Firsa Sadovņikova iela 39a-6;1003;111324287;0;100003003;0010000;
44102011853;LV80ZZZ44102011853;"A.Jansona individuālais uzņēmums ""LIA 2""";A.Jansona individuālais uzņēmums;LIA 2;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1995-01-16;2017-07-18;L;Līgatnes nov., Līgatnes pag., Augšlīgatne, Stacijas iela 18;4108;102625600;100015967;0;0426200;
49501009250;LV37ZZZ49501009250;"Cēsu rajona Vaives pagasta zemnieku saimniecība ""KALNA ĢEVĒKAS""";Cēsu rajona Vaives pagasta zemnieku saimniecība;KALNA ĢEVĒKAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-04-13;2017-07-18;L;"Cēsu nov., Vaives pag., ""Kalna Ģavēkas""";"";100010861;100015774;0;0429000;
40002127725;LV19ZZZ40002127725;"IK ""DON-K""";IK;DON-K;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-05-14;2014-04-10;L;Rīga, Maskavas iela 58-3;1003;112345064;0;100003003;0010000;
40203130176;LV34ZZZ40203130176;"SIA ""ZZR""";SIA;ZZR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-03-13;; ;Rīga, Ēbelmuižas iela 28 - 2;1058;113686953;0;100003003;0010000;
40103264603;LV07ZZZ40103264603;"Sabiedrība ar ierobežotu atbildību ""Dotrum""";Sabiedrība ar ierobežotu atbildību;Dotrum;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-12-15;2017-04-12;L;Madonas nov., Kalsnavas pag., Jāņukalns, Strauta iela 8;4860;101406812;100016003;0;0700262;
40002119376;LV14ZZZ40002119376;"IK ""Morēna Tomme""";IK;Morēna Tomme;"";0;K;Komercreģistrs;IK;Individuālais komersants;2006-05-09;2014-09-29;L;Rīga, Biķernieku iela 67-40;1039;111872452;0;100003003;0010000;
44103049346;LV11ZZZ44103049346;"Sabiedrība ar ierobežotu atbildību ""KIL""";Sabiedrība ar ierobežotu atbildību;KIL;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-01-04;2019-03-29;L;"Līgatnes nov., Līgatnes pag., Ķempji, ""Klētnieki""";4108;100114433;100015967;0;0426200;
40008058408;LV51ZZZ40008058408;Asociācija Kanādas studijām Latvijā;Asociācija Kanādas studijām Latvijā;"";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2001-03-09;; ;Rīga, Brīvības iela 118 - 13;1001;111856413;0;100003003;0010000;
40002105342;LV50ZZZ40002105342;"IK ""SLAN""";IK;SLAN;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-08-05;; ;Jūrmala, Raiņa iela 81 - 33;2016;116462254;0;100003036;0130000;
40203209129;LV72ZZZ40203209129;"SIA ""Stadium group""";SIA;Stadium group;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-04-30;; ;Rīga, Emiļa Melngaiļa iela 1A;1010;101829916;0;100003003;0010000;
40103758809;LV56ZZZ40103758809;"Sabiedrība ar ierobežotu atbildību ""Printservice""";Sabiedrība ar ierobežotu atbildību;Printservice;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-02-13;2015-12-03;L;Rīga, Kraukļu iela 1A;1073;104668368;0;100003003;0010000;
41503004630;LV04ZZZ41503004630;"Sabiedrība ar ierobežotu atbildību ""DAUGAVPILS BŪVMEHANIZĀCIJA""";Sabiedrība ar ierobežotu atbildību;DAUGAVPILS BŪVMEHANIZĀCIJA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1992-05-14;; ;Daugavpils, 18. novembra iela 105;5404;102522967;0;100003011;0050000;
40002128006;LV95ZZZ40002128006;"IK ""GRAFIK""";IK;GRAFIK;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-05-23;2014-05-15;L;Salaspils nov., Salaspils, Enerģētiķu iela 4-36;2121;110073072;100015485;100003575;0801211;
40008221888;LV76ZZZ40008221888;"""Katrīnas 21/1""";"";Katrīnas 21/1;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2014-03-14;; ;Rīga, Katrīnas dambis 21 k-1 - 4;1045;111211511;0;100003003;0010000;
40103540152;LV84ZZZ40103540152;"Sabiedrība ar ierobežotu atbildību ""MADOLI GROUP""";Sabiedrība ar ierobežotu atbildību;MADOLI GROUP;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-04-27;2015-12-03;L;Daugavpils nov., Nīcgales pag., Nīcgale, Daugavas iela 9-5;5463;118953408;100015805;0;0440276;
50103184761;LV48ZZZ50103184761;"Sabiedrība ar ierobežotu atbildību ""DF auto""";Sabiedrība ar ierobežotu atbildību;DF auto;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-08-08;2015-12-03;L;Jūrmala, Skolas iela 57A-52;2016;110552036;0;100003036;0130000;
40002128415;LV13ZZZ40002128415;"IK ""PURE DEVOTION""";IK;PURE DEVOTION;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-06-13;2014-05-19;L;Rīga, Miera iela 76-18;1013;112816816;0;100003003;0010000;
40103862241;LV22ZZZ40103862241;"Sabiedrība ar ierobežotu atbildību ""REDMET""";Sabiedrība ar ierobežotu atbildību;REDMET;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-01-19;2019-09-20;L;"Krāslavas nov., Izvaltas pag., Beržine, ""Bēržņi""";5652;102792734;100015315;0;0600264;
40008122581;LV91ZZZ40008122581;"""LATVIJAS SALSAS FEDERĀCIJA""";"";LATVIJAS SALSAS FEDERĀCIJA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2008-01-10;; ;Rīga, Dzelzavas iela 84 - 34;1082;111674730;0;100003003;0010000;
40008110385;;"""Jūrmalas sabiedriskais klubs""";"";Jūrmalas sabiedriskais klubs;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2007-01-19;2013-12-04;L;Jūrmala, Slokas iela 69b;2015;102484578;0;100003036;0130000;
