regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
40203061870;LV35ZZZ40203061870;"Sabiedrība ar ierobežotu atbildību ""KR Motortrade""";Sabiedrība ar ierobežotu atbildību;KR Motortrade;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-04-07;; ;Rīga, Irlavas iela 4 - 21;1046;117599253;0;100003003;0010000;
50008178801;LV42ZZZ50008178801;"""Jaunatnes deju organizācija""";"";Jaunatnes deju organizācija;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2011-05-23;; ;Rīga, Miera iela 97 - 32;1013;112813675;0;100003003;0010000;
41503051071;LV16ZZZ41503051071;"SIA ""MD PREMIUM""";SIA;MD PREMIUM;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-06-22;2018-09-05;L;Rīga, Ilūkstes iela 56 - 11;1082;112616440;0;100003003;0010000;
42102039249;LV06ZZZ42102039249;"IK ""OAK Sport""";IK;OAK Sport;"";0;K;Komercreģistrs;IK;Individuālais komersants;2014-01-24;2017-05-23;L;Liepāja, Zemnieku iela 49/51 - 26;3401;116726377;0;100003044;0170000;
40103291724;;"Sabiedrība ar ierobežotu atbildību ""BEAUTY PERFECTION""";Sabiedrība ar ierobežotu atbildību;BEAUTY PERFECTION;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-05-14;2014-01-07;L;Rīga, Brīvības iela 161-4;1012;111846306;0;100003003;0010000;
40002091659;LV18ZZZ40002091659;"IK ""PIE MAZĀS JUGLAS""";IK;PIE MAZĀS JUGLAS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-08-22;; ;"Ogres nov., Tīnūžu pag., ""Attekas II -20""";5052;100012986;100016688;0;0740625;
48501004555;LV68ZZZ48501004555;"Saldus rajona Šķēdes pagasta zemnieku saimniecība ""ROBEŽNIEKI""";Saldus rajona Šķēdes pagasta zemnieku saimniecība;ROBEŽNIEKI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-05-29;; ;"Saldus nov., Šķēdes pag., ""Robežnieki""";3875;103643856;100016204;0;0848800;
48701006243;LV73ZZZ48701006243;"Kokneses ciemata Dz.Dambes zemnieku saimniecība ""ZEMENES""";Kokneses ciemata Dz.Dambes zemnieku saimniecība;ZEMENES;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-06-09;; ;"Aizkraukles nov., Kokneses pag., ""Zemenes""";5113;100010074;100016630;0;0326000;
40102006381;LV79ZZZ40102006381;"Rīgas pilsētas Kozjakova individuālais uzņēmums ražošanas komercfirma ""BARLOT""";Rīgas pilsētas Kozjakova individuālais uzņēmums ražošanas komercfirma;BARLOT;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1991-10-08;; ;Rīga, Čiekurkalna 3. šķērslīnija 24 - 1/2;1026;112741912;0;100003003;"";
40103937175;LV30ZZZ40103937175;"SIA ""HUMIDI""";SIA;HUMIDI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-10-09;; ;Rīga, Cēsu iela 31 k-2;1012;105769493;0;100003003;"";
40203281775;LV67ZZZ40203281775;SIA DEMETAL;SIA;DEMETAL;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2020-12-22;; ;Rīga, Tirzas iela 3 k-6 - 213A;1024;118480021;0;100003003;0010000;
40008232542;LV23ZZZ40008232542;"BIEDRĪBA ""RĒZEKNES NACIONĀLO BIEDRĪBU APVIENĪBA INTER""";BIEDRĪBA;RĒZEKNES NACIONĀLO BIEDRĪBU APVIENĪBA INTER;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2015-01-19;; ;Rēzekne, Dārzu iela 65 - 13;4601;115951973;0;100003052;0210000;
40203392623;LV09ZZZ40203392623;"Sabiedrība ar ierobežotu atbildību ""Sanākumi""";Sabiedrība ar ierobežotu atbildību;Sanākumi;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2022-04-08;; ;"Ropažu nov., Ropažu pag., Silakrogs, ""Ausmas"" - 30";2133;119415072;100016784;0;"";
40102031035;LV35ZZZ40102031035;"A.Zaremba individuālais uzņēmums ražošanas komercfirma ""ZA""";A.Zaremba individuālais uzņēmums ražošanas komercfirma;ZA;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1995-01-27;2015-02-16;L;Rīga, Sarkandaugavas iela 31-30;1005;113906711;0;100003003;0010000;
40103636707;LV71ZZZ40103636707;"Sabiedrība ar ierobežotu atbildību ""TransNeft Trading""";Sabiedrība ar ierobežotu atbildību;TransNeft Trading;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-02-13;2015-02-16;L;Rīga, Slāvu iela 13 k-3 -187;1073;118234820;0;100003003;0010000;
40008113080;LV53ZZZ40008113080;"""Kāla Ezera padome""";"";Kāla Ezera padome;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2007-03-22;; ;"Madonas nov., Vestienas pag., Vestiena, ""Pagastmāja""";4855;104469195;100016003;0;0700296;
40203053267;LV98ZZZ40203053267;"Sabiedrība ar ierobežotu atbildību ""Flowin""";Sabiedrība ar ierobežotu atbildību;Flowin;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-02-28;; ;Rīga, Miera iela 97 - 26;1013;112813601;0;100003003;0010000;
40003856376;LV29ZZZ40003856376;"Sabiedrība ar ierobežotu atbildību ""BALTIJAS LOĢISTIKAS CENTRS""";Sabiedrība ar ierobežotu atbildību;BALTIJAS LOĢISTIKAS CENTRS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-09-13;2017-05-23;L;Rīga, Viestura prospekts 2;1005;105075575;0;100003003;0010000;
40203392638;LV89ZZZ40203392638;SIA MSMD;SIA;MSMD;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2022-04-08;; ;Liepāja, Celtnieku iela 18/20;3401;102399582;0;100003044;"";
44103082783;;SIA ASHWOOD;SIA;ASHWOOD;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-01-22;2014-01-07;L;"Kocēnu nov., Kocēnu pag., ""Ruģēni""";4220;101075938;100016294;0;0960264;
43202000950;;"Sabiedrība ar ierobežotu atbildību ""NIKAS PĀRTIKA""";Sabiedrība ar ierobežotu atbildību;NIKAS PĀRTIKA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1992-12-28;2014-01-07;L;"Alūksnes nov., Alsviķu pag., ""Rīti""-7";4346;100010218;100015694;0;0364200;
40002153573;;"IK ""Skandemo""";IK;Skandemo;"";0;K;Komercreģistrs;IK;Individuālais komersants;2010-03-08;2013-11-29;L;Rīga, Kurzemes prospekts 138-49;1069;112561261;0;100003003;0010000;
40002094797;LV70ZZZ40002094797;"Individuālais komersants ""A.TEIBE""";Individuālais komersants;A.TEIBE;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-03-10;; ;"Tukuma nov., Sēmes pag., ""Brīvnieki""";3110;103443938;100016710;0;0907800;
40203383758;LV65ZZZ40203383758;SIA INLEKS BŪVE;SIA;INLEKS BŪVE;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2022-03-01;; ;Rīga, Vienības gatve 192 - 20;1058;117736213;0;100003003;"";
40008167647;LV77ZZZ40008167647;"""Digitālo Inovāciju Apvienība""";"";Digitālo Inovāciju Apvienība;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2010-11-04;; ;Rīga, Kurzemes prospekts 24 - 42;1067;113015544;0;100003003;0010000;
40008148190;LV64ZZZ40008148190;"Sporta klubs ""OB""";Sporta klubs;OB;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2009-10-21;; ;Rīga, Kastrānes iela 14 - 22;1039;112619341;0;100003003;0010000;
43201015959;LV34ZZZ43201015959;"Alūksnes rajona Malienas pagasta zemnieku saimniecība ""SILMEŽNIEKI""";Alūksnes rajona Malienas pagasta zemnieku saimniecība;SILMEŽNIEKI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1997-01-24;2014-10-07;L;"Alūksnes nov., Malienas pag., ""Silmežnieki""";4359;100010306;100015694;0;0367200;
40103973104;LV44ZZZ40103973104;"SIA ""Tigoda""";SIA;Tigoda;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2016-02-29;; ;Rīga, Ilmājas iela 13 - 1;1004;112664684;0;100003003;0010000;
40203093734;LV97ZZZ40203093734;"SIA ""BSW""";SIA;BSW;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-09-19;; ;Rīga, Kleistu iela 11 k-1 - 133;1067;117629916;0;100003003;0010000;
40003968906;LV50ZZZ40003968906;"Sabiedrība ar ierobežotu atbildību ""JAUNĀ AKADĒMIJA""";Sabiedrība ar ierobežotu atbildību;JAUNĀ AKADĒMIJA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-11-07;; ;Rīga, Miera iela 95A - 34;1013;112814628;0;100003003;0010000;
40103862824;LV92ZZZ40103862824;"Sabiedrība ar ierobežotu atbildību ""RBL Baltic""";Sabiedrība ar ierobežotu atbildību;RBL Baltic;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-01-20;2017-06-29;L;Rīga, Ģertrūdes iela 44C;1011;106705297;0;100003003;0010000;
40103206766;LV03ZZZ40103206766;"Sabiedrība ar ierobežotu atbildību ""R Tornis""";Sabiedrība ar ierobežotu atbildību;R Tornis;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-12-18;2017-06-29;L;Rīga, Čiekurkalna 8. šķērslīnija 7 - 1;1026;112137637;0;100003003;0010000;
40002078364;LV83ZZZ40002078364;"Jāņa Reinsona Rīgas pilsētas būvniecības individuālais uzņēmums ""BIĶERNIEKI RJ""";Jāņa Reinsona Rīgas pilsētas būvniecības individuālais uzņēmums;BIĶERNIEKI RJ;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1999-01-05;; ;Rīga, Stigu iela 18;1021;101820852;0;100003003;0010000;
40002095538;LV45ZZZ40002095538;"IK ""S. Matvejevas grāmatvedības pakalpojumi""";IK;S. Matvejevas grāmatvedības pakalpojumi;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-04-01;; ;Rīga, Zasulauka iela 16 - 4;1046;114335181;0;100003003;0010000;
40103568701;LV23ZZZ40103568701;"Sabiedrība ar ierobežotu atbildību ""SEVA TRADING COMPANY""";Sabiedrība ar ierobežotu atbildību;SEVA TRADING COMPANY;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-07-24;2016-06-14;L;Rīga, Starta iela 7;1026;101997600;0;100003003;0010000;
44101020717;LV04ZZZ44101020717;"Valmieras rajona Dikļu pagasta zemnieku saimniecība ""SAULĪTES""";Valmieras rajona Dikļu pagasta zemnieku saimniecība;SAULĪTES;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1995-06-07;2015-06-10;L;"Kocēnu nov., Dikļu pag., ""Saulītes""";4223;101013686;100016294;0;0960252;
44102022522;LV10ZZZ44102022522;"IK ""PILNVEIDO SEVI""";IK;PILNVEIDO SEVI;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-03-10;; ;"Limbažu nov., Limbažu pag., ""Virbotnes 2""";4020;106360773;100015975;0;0660264;
41503081589;LV45ZZZ41503081589;Sabiedrība ar ierobežotu atbildību SAPSAN;Sabiedrība ar ierobežotu atbildību;SAPSAN;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-04-24;; ;Preiļu nov., Riebiņu pag., Riebiņi, Rēzeknes iela 1 - 2;5326;114186383;100016727;0;0766362;
40203187584;LV78ZZZ40203187584;SIA HIGH SAFETY;SIA;HIGH SAFETY;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-12-27;; ;Jūrmala, Slokas iela 29 - 63;2015;116543442;0;100003036;0130000;
58501004561;LV38ZZZ58501004561;"Saldus rajona Šķēdes pagasta zemnieku saimniecība ""SUDMAĻI""";Saldus rajona Šķēdes pagasta zemnieku saimniecība;SUDMAĻI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-05-29;; ;"Saldus nov., Šķēdes pag., ""Sudmaļi""";3875;103644673;100016204;0;0848800;
40002075546;LV24ZZZ40002075546;"Rīgas pilsētas A.Maiskas individuālais uzņēmums ""ALAIS""";Rīgas pilsētas A.Maiskas individuālais uzņēmums;ALAIS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-08-13;2017-04-28;L;Rīga, Vaidelotes iela 4 - 48;1055;111656480;0;100003003;0010000;
45402002384;LV41ZZZ45402002384;"Individuālais komersants ""Farrela""";Individuālais komersants;Farrela;"";0;K;Komercreģistrs;IK;Individuālais komersants;1993-02-11;; ;Rīga, Brīvības iela 122 - 19;1001;118834591;0;100003003;"";
40103244679;LV90ZZZ40103244679;"SIA ""AMBERCAT""";SIA;AMBERCAT;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-08-20;2018-09-17;L;Rīga, Krūzes iela 38;1002;100003003;0;100003003;0010000;
40002172945;LV18ZZZ40002172945;IK YOUNGMAGIC;IK;YOUNGMAGIC;"";1;K;Komercreģistrs;IK;Individuālais komersants;2014-10-23;; ;Rīga, Zvaigznāja gatve 16 - 44;1082;112957780;0;100003003;0010000;
40003099113;LV82ZZZ40003099113;"Sabiedrība ar ierobežotu atbildību ""IB SERVISS""";Sabiedrība ar ierobežotu atbildību;IB SERVISS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1992-11-03;; ;Rīga, Mūkusalas iela 15A;1004;104891956;0;100003003;0010000;
40008264783;LV91ZZZ40008264783;"""Boksa klubs ""Taisons""""";"";"Boksa klubs ""Taisons""";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2017-05-22;; ;Daugavpils, Arhitektu iela 18 - 54;5410;116211128;0;100003011;0050000;
40203392642;LV78ZZZ40203392642;SIA Kaimiņmuižas īpašums;SIA;Kaimiņmuižas īpašums;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2022-04-08;; ;"Tukuma nov., Kandavas pag., ""Kaimiņi""";3120;104402584;100016710;0;"";
40003615338;LV34ZZZ40003615338;"Sabiedrība ar ierobežotu atbildību ""KRISTĀLA NAMS""";Sabiedrība ar ierobežotu atbildību;KRISTĀLA NAMS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-01-10;2017-05-23;L;Rīga, Daugavpils iela 15;1003;101825531;0;100003003;0010000;
40003219285;LV88ZZZ40003219285;"Rīgas pašvaldības sabiedrība ar ierobežotu atbildību ""Veselības centrs ""Imanta""""";Rīgas pašvaldības sabiedrība ar ierobežotu atbildību;"Veselības centrs ""Imanta""";"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-09-30;2014-07-14;R;Rīga, Anniņmuižas bulvāris 70;1029;101854097;0;100003003;0010000;
40003624909;LV25ZZZ40003624909;"SIA ""SEVIR""";SIA;SEVIR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-03-28;2017-05-23;L;Rīga, Augusta Deglava iela 126 - 72;1082;111939211;0;100003003;0010000;
40203071046;LV21ZZZ40203071046;"Sabiedrība ar ierobežotu atbildību ""Merili""";Sabiedrība ar ierobežotu atbildību;Merili;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-23;; ;"Ķekavas nov., Baldones pag., Vārpas, ""Sveķi""";2125;102779034;100016470;0;0800625;
40203071065;LV90ZZZ40203071065;"Sabiedrība ar ierobežotu atbildību ""Charlie Style""";Sabiedrība ar ierobežotu atbildību;Charlie Style;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-23;; ;Rīga, Augusta Deglava iela 152 k-3 - 36;1021;111249421;0;100003003;0010000;
49501014158;LV23ZZZ49501014158;"Cēsu rajona Jaunpiebalgas pagasta zemnieku saimniecība ""KALNA-BĒRZI""";Cēsu rajona Jaunpiebalgas pagasta zemnieku saimniecība;KALNA-BĒRZI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-09-03;2016-12-28;L;"Jaunpiebalgas nov., Jaunpiebalgas pag., ""Kalna-Bērzi""";4125;100010757;100015612;0;0425756;
44102014065;LV11ZZZ44102014065;"V.Fjodorovas individuālais uzņēmums ""AKVĀRIJS""";V.Fjodorovas individuālais uzņēmums;AKVĀRIJS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1995-09-13;2016-12-28;L;Amatas nov., Skujenes pag., Sērmūkši, Draudzības iela 1;4143;102305405;100015276;0;0427800;
40003772789;LV76ZZZ40003772789;"Sabiedrība ar ierobežotu atbildību ""Arbete""";Sabiedrība ar ierobežotu atbildību;Arbete;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-10-04;2017-05-23;L;Ropažu nov., Kākciems, Vecskujnieku iela 5;2135;106420302;100015444;0;0808400;
40008183694;LV10ZZZ40008183694;"""Mēness 7/9""";"";Mēness 7/9;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2011-09-26;; ;Rīga, Mēness iela 7 - 10;1013;112844322;0;100003003;0010000;
52103030291;LV36ZZZ52103030291;"Sabiedrība ar ierobežotu atbildību ""Serviss AB""";Sabiedrība ar ierobežotu atbildību;Serviss AB;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-04-14;2017-06-30;R;Liepāja, Zemnieku iela 32;3401;102451226;0;100003044;0170000;
40008095160;LV57ZZZ40008095160;"Iedzīvotāju atbalsta biedrība ""Saknes""";Iedzīvotāju atbalsta biedrība;Saknes;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2005-10-20;; ;Viļakas nov., Susāju pag., Egļava;4501;100108960;100016358;0;0387800;
50103764351;LV31ZZZ50103764351;"""Entazis"" SIA";"";Entazis;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-02-28;2016-12-09;L;Rīga, Biķernieku iela 228A;1079;101821067;0;100003003;0010000;
40103748016;LV79ZZZ40103748016;"Pilnsabiedrība ""RAS un BSS""";Pilnsabiedrība;RAS un BSS;"";0;K;Komercreģistrs;PS;Pilnsabiedrība;2014-01-14;; ;Rīga, Imantas iela 2 - 39;1067;112480475;0;100003003;0010000;
40002094890;LV81ZZZ40002094890;"IK ""Krāsnkuris""";IK;Krāsnkuris;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-03-12;; ;Rīga, Tallinas iela 70B - 45;1012;113306155;0;100003003;0010000;
44102035546;LV84ZZZ44102035546;"IK ""Ledivi""";IK;Ledivi;"";0;K;Komercreģistrs;IK;Individuālais komersants;2012-11-02;2015-09-14;L;"Alūksnes nov., Alsviķu pag., Strautiņi, ""Jaunpuntuži""";4333;103949848;100015694;0;0360242;
41502034318;"";IK JONIS.V;IK;JONIS.V;"";1;K;Komercreģistrs;IK;Individuālais komersants;2012-08-20;2012-11-01;L;Daugavpils, Neretas iela 15-43;5417;116140110;0;100003011;0050000;
41502034407;"";"IK ""VIRA""";IK;VIRA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2012-09-28;2012-12-19;L;Daugavpils, Teātra iela 13-26;5401;116228473;0;100003011;0050000;
40203221314;LV04ZZZ40203221314;"""P41"" SIA";"";P41;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-07-19;; ;Mārupes nov., Mārupe, Dzirnieku iela 26;2167;106681698;100016583;100003815;"";
40103292626;LV83ZZZ40103292626;"SIA ""SEWRUD""";SIA;SEWRUD;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-05-18;2016-06-14;L;Rīga, Starta iela 7;1026;101997600;0;100003003;0010000;
40003576454;LV71ZZZ40003576454;"Sabiedrība ar ierobežotu atbildību ""Lites deko""";Sabiedrība ar ierobežotu atbildību;Lites deko;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2002-01-07;; ;Rīga, Tērbatas iela 93/95;1001;102005842;0;100003003;0010000;
44103031772;LV82ZZZ44103031772;"SIA ""MK BIROJS""";SIA;MK BIROJS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-05-25;; ;Smiltenes nov., Smiltene, Baznīcas laukums 14 - 2;4729;114492142;100016237;100003710;0941615;
40203226218;LV98ZZZ40203226218;"SIA ""B service""";SIA;B service;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-09-04;; ;Rīga, Maskavas iela 81 - 14;1003;112356374;0;100003003;0010000;
40103971688;LV58ZZZ40103971688;"Sabiedrība ar ierobežotu atbildību ""Created""";Sabiedrība ar ierobežotu atbildību;Created;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2016-02-23;; ;Rīga, Ganību dambis 20A;1045;104307867;0;100003003;"";
54102019401;LV19ZZZ54102019401;"Cēsu pilsētas A.Capas individuālais uzņēmums ""KRĀSAS UN STILS""";Cēsu pilsētas A.Capas individuālais uzņēmums;KRĀSAS UN STILS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1999-04-26;2015-09-14;L;Cēsu nov., Cēsis, Vāveres iela 9-42;4100;110802743;100015774;100003157;0420100;
49501017328;LV84ZZZ49501017328;"Cēsu rajona Līgatnes pagasta zemnieku saimniecība ""KALNA-BLOGI""";Cēsu rajona Līgatnes pagasta zemnieku saimniecība;KALNA-BLOGI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1993-03-23;2015-09-14;L;"Līgatnes nov., Līgatnes pag., ""Kalna-Blogi""";4108;100010781;100015967;0;0426200;
40203042615;LV97ZZZ40203042615;"SIA ""Stern Holding""";SIA;Stern Holding;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-01-06;2017-12-15;L;Rīga, Kronvalda bulvāris 10 - 32;1010;118099003;0;100003003;0010000;
45403005161;"";"Madonas sabiedrība ar ierobežotu atbildību ""LAT & OKTA""";Madonas sabiedrība ar ierobežotu atbildību;LAT & OKTA;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;1996-07-05;2003-06-13;L;Madona, Rūpniecības iela 39;4801;101394553;0;100003438;0700100;
45403004950;"";"Jēkabpils rajona pašvaldības uzņēmums ""JĒKABPILS RAJONA PANSIONĀTS""";Jēkabpils rajona pašvaldības uzņēmums;JĒKABPILS RAJONA PANSIONĀTS;"";0;U;Uzņēmumu reģistra žurnāls;PSV;Pašvaldības uzņēmums;1996-01-24;2003-01-17;L;"Jēkabpils rajons, Kūku pagasts, ""Jaunā muiža""";5203;100011718;0;0;0567000;
49201011699;LV33ZZZ49201011699;"Tukuma rajona Sēmes pagasta zemnieku saimniecība ""SENČI""";Tukuma rajona Sēmes pagasta zemnieku saimniecība;SENČI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-12-01;2015-12-09;L;"Tukuma nov., Sēmes pag., Kaive, ""Senči""";3139;103445105;100016261;0;0907800;
50103304221;;"SIA ""RED STAR""";SIA;RED STAR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-07-02;2014-01-20;L;Rīga, Braslas iela 20;1084;101821942;0;100003003;0010000;
48503017836;LV87ZZZ48503017836;"Sabiedrība ar ierobežotu atbildību ""KRASTI JA""";Sabiedrība ar ierobežotu atbildību;KRASTI JA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-03-02;; ;"Saldus nov., Rubas pag., ""Krasti""";3894;103525605;100016204;0;0840282;
50103883851;LV42ZZZ50103883851;"Sabiedrība ar ierobežotu atbildību ""ROMGA""";Sabiedrība ar ierobežotu atbildību;ROMGA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-03-25;; ;"Ludzas nov., Zaļesjes pag., Ploski, ""Nākotne"" - 2";5751;118912397;100016751;0;"";
48701006347;LV78ZZZ48701006347;"Jaunjelgavas pilsētas V.Ozolas zemnieku saimniecība ""OZOLI""";Jaunjelgavas pilsētas V.Ozolas zemnieku saimniecība;OZOLI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-06-12;; ;"Aizkraukles nov., Jaunjelgavas pag., ""Ozoli""";5134;103640633;100016630;0;0320827;
40008103523;LV72ZZZ40008103523;"Dzīvokļu īpašnieku biedrība ""PRESTIŽA""";Dzīvokļu īpašnieku biedrība;PRESTIŽA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2006-06-16;; ;Liepāja, Brīvības iela 96A - 10;3401;115239691;0;100003044;0170000;
40008218549;LV19ZZZ40008218549;"""ART Computer Graphics""";"";ART Computer Graphics;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2013-12-16;; ;Rīga, Stūrmaņu iela 3 - 24;1016;113775618;0;100003003;0010000;
40103504842;LV41ZZZ40103504842;"Sabiedrība ar ierobežotu atbildību ""Pārdošanas Privātprakse""";Sabiedrība ar ierobežotu atbildību;Pārdošanas Privātprakse;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-01-25;; ;Rīga, Zolitūdes iela 38 k-2 - 105;1029;115032978;0;100003003;0010000;
41203032936;LV67ZZZ41203032936;"SIA ""SV7""";SIA;SV7;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-05-30;2018-09-05;L;Tukuma nov., Tukums, Raudas iela 27A;3101;105427754;100016261;100003671;0900100;
49501015308;LV13ZZZ49501015308;"Cēsu rajona Amatas pagasta zemnieku saimniecība ""LEJASLIELMĀRČI""";Cēsu rajona Amatas pagasta zemnieku saimniecība;LEJASLIELMĀRČI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-10-20;2016-12-12;L;"Amatas nov., Amatas pag., ""Lejaslielmārči""";4141;100010708;100015276;0;0424742;
43202004401;LV98ZZZ43202004401;"Gulbenes pilsētas A.Kinnes individuālais uzņēmums ""METĀLS UN KOKS""";Gulbenes pilsētas A.Kinnes individuālais uzņēmums;METĀLS UN KOKS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1995-05-10;2017-06-30;L;Gulbenes nov., Gulbene, Vidus iela 43;4401;101548787;100015854;100003212;0500100;
50103699691;LV45ZZZ50103699691;"Sabiedrība ar ierobežotu atbildību ""JURMALAESTATE""";Sabiedrība ar ierobežotu atbildību;JURMALAESTATE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-08-13;2015-02-13;L;Saulkrastu nov., Saulkrastu pag., Zvejniekciems, Krāču iela 2;2161;102114883;100015620;0;0801433;
40008229379;LV64ZZZ40008229379;"""Capoeira-Baltic""";"";Capoeira-Baltic;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2014-10-21;; ;Rīga, Slimnīcas iela 11 - 95;1016;113853087;0;100003003;0010000;
